"cas_palu_confirme","tempmax_mean","tempmin_mean","temp_mean","feelslikemax_mean","feelslikemin_mean","feelslike_mean","dew_mean","humidity_mean","precip_mean","precipprob_mean","precipcover_mean","snowdepth_mean","windgust_mean","windspeed_mean","winddir_mean","sealevelpressure_mean","cloudcover_mean","solarradiation_mean","solarenergy_mean","uvindex_mean","moonphase_mean","tempmax_max","tempmin_max","temp_max","feelslikemax_max","feelslikemin_max","feelslike_max","dew_max","humidity_max","precip_max","precipprob_max","precipcover_max","snowdepth_max","windgust_max","windspeed_max","winddir_max","sealevelpressure_max","cloudcover_max","solarradiation_max","solarenergy_max","uvindex_max","moonphase_max","tempmax_min","tempmin_min","temp_min","feelslikemax_min","feelslikemin_min","feelslike_min","dew_min","humidity_min","precip_min","precipprob_min","precipcover_min","windgust_min","windspeed_min","winddir_min","sealevelpressure_min","cloudcover_min","solarradiation_min","solarenergy_min","uvindex_min","moonphase_min","mean_night_duration","VHI_mean","VCI_mean","TCI_mean"
225,33.5714285714286,25.7714285714286,29.1428571428571,40.1571428571429,26.7857142857143,33.1428571428571,24.2285714285714,76.0285714285714,7.21328571428571,71.4285714285714,8.92857142857143,0,32.9714285714286,15.6428571428571,244.114285714286,1010.15714285714,78.1571428571429,202.985714285714,17.5285714285714,6.71428571428571,0.64,35,27.6,30.8,43.3,31.3,36.8,24.9,88.5,38.581,100,20.83,0,49.3,25.9,273.1,1012.3,91.8,262.5,22.6,8,0.75,30,23.9,26.5,36.4,23.9,27.9,23.8,68.5,0,0,0,20.5,7.6,218,1008.3,60.1,158.3,13.7,6,0.54,1440,51.7013725502322,53.4580898029636,49.9447970782868
503,31.4285714285714,23.5857142857143,27.0142857142857,38.7142857142857,23.5857142857143,29.5428571428571,23.8428571428571,83.6571428571429,8.28371428571429,100,7.14285714285714,0,30.3,15.9857142857143,260,1011.58571428571,80.0142857142857,181.842857142857,15.7285714285714,6.42857142857143,0.864285714285714,33.3,25,28.9,43,25,33,24.3,87.5,20.698,100,12.5,0,36.7,19.4,275.9,1013.2,92,235.1,20.4,8,0.96,29,22.4,25.9,33.5,22.4,26.7,23.2,77.6,0.2,100,4.17,26.3,14.6,227.3,1009.9,72.2,101.3,8.9,4,0.77,1440,55.1104229503208,53.336786792194,56.8841201868924
1038,31.6571428571429,24.0857142857143,27.5285714285714,38.6714285714286,24.0857142857143,30.4428571428571,24.3428571428571,83.6142857142857,12.4688571428571,85.7142857142857,13.0957142857143,0,31.1142857142857,14.2285714285714,247.171428571429,1010.55714285714,79.4714285714286,198.685714285714,17.2,6.85714285714286,0.101428571428571,34,25.7,28.5,42.1,25.7,33,25.1,88.4,64.559,100,54.17,0,42.1,17.6,272.1,1011.7,91,270.2,23.4,9,0.21,28.9,22.6,26.2,33.8,22.6,27.8,23.7,81.2,0,0,0,22.7,11.2,215.6,1009.9,67,148.3,12.8,5,0,1440,56.008352282553,53.5025544733712,58.5138979462662
1139,31.4285714285714,23.9,26.8285714285714,37.1285714285714,23.9,28.8571428571429,23.9,84.8142857142857,19.3951428571429,100,7.73857142857143,0,28.9142857142857,13.9571428571429,254.585714285714,1012.07142857143,83.1,170.885714285714,14.7142857142857,6.42857142857143,0.351428571428571,33.6,24.5,27.6,39.6,24.5,30.4,24.2,88,51.471,100,12.5,0,39.6,16.2,277.7,1013,90.8,222.4,19.1,9,0.46,29,22.6,26.3,33.5,22.6,27.8,23.2,81.5,4.904,100,4.17,22.3,12,231.4,1010.9,74.8,86.9,7.5,4,0.25,1440,54.5208069136648,53.7804029854861,55.2616455052838
1276,31.2571428571429,23.8714285714286,27.0857142857143,38.0571428571429,23.8714285714286,29.6571428571429,24.1,84.5571428571429,15.3222857142857,100,11.3114285714286,0,33.2714285714286,15.5428571428571,249.1,1013.25714285714,81.9857142857143,172.742857142857,14.9714285714286,6.14285714285714,0.592857142857143,33,25,27.9,41.4,25,30.9,24.7,86.7,48.992,100,29.17,0,43.6,18.4,273.9,1013.9,90.8,240.5,20.8,8,0.69,30,22,25.7,34.9,22,27.2,23.2,81.8,0.051,100,4.17,26.6,13,210.7,1012.7,75.3,85.8,7.4,3,0.5,1440,52.9692311864911,51.7908374046436,54.1474839694572
1515,30.8285714285714,23.7571428571429,26.6428571428571,37.2142857142857,23.7571428571429,28.7714285714286,24.1142857142857,86.5428571428571,9.74971428571429,100,8.33428571428571,0,30.0714285714286,14.7857142857143,252.9,1011.05714285714,78.0285714285714,172.014285714286,14.8571428571429,5.71428571428571,0.818571428571429,34,24.2,27.5,42,24.2,30.7,24.6,91.1,26.39,100,12.5,0,37.8,18.4,266.5,1012.3,83.2,223.9,19.3,9,0.92,26.7,23,25,26.7,23,25,23.4,83.2,0.146,100,4.17,21.6,11.2,236.2,1009.4,62,104,8.9,3,0.72,1440,51.5068776795358,49.6793120760508,53.3342516340391
1592,32.5285714285714,23.9142857142857,27.5714285714286,40.9142857142857,23.9142857142857,30.7714285714286,24.4857142857143,84.1857142857143,9.03071428571429,100,7.73714285714286,0,31.1714285714286,14.7714285714286,241.814285714286,1009.74285714286,72.5714285714286,200.1,17.2714285714286,6.57142857142857,0.334285714285714,33,25,28.7,42.1,25,33.6,25.4,88.1,26.676,100,12.5,0,37.8,18,284.8,1011.4,85.4,261.8,22.6,9,0.98,32,23,26.6,40.1,23,28.9,23.9,82.9,0.4,100,4.17,21.2,12,194.2,1008.1,59.4,88.9,7.7,3,0,1440,49.2935343135487,48.1785041521294,50.4085142879775
1598,32.1,24.0857142857143,27.2428571428571,38.9142857142857,24.0857142857143,29.8571428571429,24.1,83.7285714285714,9.644,100,7.73714285714286,0,31.2142857142857,15.7571428571429,250.628571428571,1010.34285714286,82.8,185.585714285714,16,6.85714285714286,0.3,34.3,24.7,28,42.3,24.7,31.1,24.7,86.6,23.494,100,12.5,0,36,18.7,268.8,1012.6,90.4,254.6,22,8,0.4,31,23.7,26.5,35.5,23.7,29,23.7,80.8,0.154,100,4.17,22.7,13,207.2,1009.1,69.4,124.7,10.7,5,0.19,1440,48.2219181491871,48.6161808109043,47.8275446262022
1374,30.2571428571429,23.3285714285714,26.0714285714286,36.2142857142857,23.3285714285714,27.6285714285714,23.6714285714286,87.3857142857143,24.4602857142857,100,10.7142857142857,0,31.5285714285714,14.3428571428571,251.257142857143,1010.81428571429,88.9571428571429,127.7,11.0428571428571,5,0.538571428571429,33,24.3,28,40.9,24.3,31.4,24.7,93.8,60.153,100,16.67,0,36.4,16.9,272.4,1012.9,94.8,250.1,21.6,9,0.64,28,22.4,25,32.6,22.4,25.5,23.2,83.1,0.243,100,4.17,24.8,10.1,230.9,1009,81.6,48,4.2,2,0.44,1440,47.0801302221086,49.9512818422582,44.2089689425748
1346,31.7857142857143,22.7428571428571,26.1571428571429,37.9428571428571,22.7428571428571,28.0571428571429,23.5142857142857,86.2428571428571,10.6931428571429,100,7.74,0,28.0428571428571,17.9142857142857,187.7,1010.92857142857,80.8571428571429,196.085714285714,16.9,6.85714285714286,0.768571428571429,33,23.5,26.8,40.6,23.5,29.3,24.1,92.8,28.574,100,16.67,0,34.6,33.5,280.5,1012.7,91.7,255.1,22.2,9,0.87,30,21.7,24.6,34.1,21.7,25.1,23.2,81.8,0.051,100,4.17,20.2,12,32,1009.7,70.9,39,3.3,1,0.67,1440,45.2776656201392,51.2333827736402,39.3219083377809
1903,33.6857142857143,23.5142857142857,27.6142857142857,40.8285714285714,23.5142857142857,30.4571428571429,23.9857142857143,81.9142857142857,9.23314285714286,100,7.74142857142857,0,28.0714285714286,13.9,232.328571428571,1011.55714285714,72.1142857142857,216.628571428571,18.7285714285714,7.28571428571429,0.432857142857143,35,25,28.5,43.5,25,31.6,24.6,84.9,43.677,100,29.17,0,41,18.7,278.7,1012.9,87.4,287.3,24.9,10,0.97,32,22.7,26.8,38.1,22.7,29.1,23.3,79.2,0.971,100,4.17,17.3,10.8,161.4,1009.7,55.2,116.2,10.3,4,0,1440,44.4132717473338,54.9457868209993,33.8810902066905
1934,33.1428571428571,22.9142857142857,27.1142857142857,40.8428571428571,22.9142857142857,29.8285714285714,23.8285714285714,83.6571428571429,12.1897142857143,100,10.1185714285714,0,26.4285714285714,13.3285714285714,192.214285714286,1012.01428571429,66.6857142857143,218.142857142857,18.8285714285714,7.57142857142857,0.244285714285714,35,24,28.3,45.3,24,31.9,24.6,86.9,31.727,100,25,0,32.4,16.6,287.6,1013.5,90.3,269.9,23.2,9,0.35,30,21.9,25.2,35.1,21.9,26.3,22.6,80.4,0.2,100,4.17,18.7,9.7,68.5,1010,42.7,116,10.2,4,0.14,1440,45.0299788220964,63.0832513003638,26.9768681605657
2161,33.1714285714286,23.1285714285714,27.3571428571429,41.3571428571429,23.1285714285714,30.4714285714286,24.2428571428571,84.2571428571429,11.7047142857143,85.7142857142857,10.7128571428571,0,33.2571428571429,12.2285714285714,241.214285714286,1009.9,73.9857142857143,207.485714285714,17.9142857142857,7.14285714285714,0.487142857142857,35,25,28.4,45.6,25,33.1,25.2,91.4,22.294,100,33.33,0,39.2,16.9,304.5,1011.7,84.1,273.8,23.6,9,0.59,29.7,22,25.8,35.1,22,26.7,23.6,80.3,0,0,0,24.8,7.6,151.6,1008.1,51.6,95.5,8.3,3,0.38,1440,47.1918778152779,72.0165543040844,22.3669995393416
1527,33.4142857142857,23.5,27.5714285714286,41.1,23.5,30.4714285714286,24.1285714285714,82.9428571428571,5.41057142857143,85.7142857142857,6.54857142857143,0,29.3571428571429,14.4,255.814285714286,1012.12857142857,54.8,225.9,19.4285714285714,8.14285714285714,0.715714285714286,35,24.8,28.6,44.9,24.8,32.9,24.8,86.1,11.397,100,20.83,0,37.1,19.6,347.8,1013.2,77.7,255.2,22,9,0.82,31.3,22.3,26.8,38,22.3,29.1,23.3,80.9,0,0,0,21.6,11.2,106,1011.2,23.9,192.8,16.6,8,0.62,1440,47.8506050136354,75.8144734637906,19.886403624578
1308,33.7285714285714,23.3857142857143,28.1,41.8428571428571,23.3857142857143,31.5571428571429,24.2571428571429,80.8714285714286,4.194,71.4285714285714,8.33428571428571,0,29.6285714285714,11.8428571428571,223.771428571429,1011.32857142857,61.2,240.957142857143,20.7571428571429,8.14285714285714,0.53,35,24.3,29.1,43,24.3,33.4,25,84.2,10.803,100,29.17,0,41.4,19.3,285.8,1011.9,84.2,264.3,22.9,9,0.96,32.5,22.4,26.8,39.5,22.4,28.8,23.7,78.7,0,0,0,19.4,7.6,124,1010.2,32,209.1,18,7,0,1440,45.5931606387851,76.8060492012236,14.380504772037
1780,36.4,22.9,28.9,42.8571428571429,22.9,32.1428571428571,23.5571428571429,75.3714285714286,0.0142857142857143,14.2857142857143,0.595714285714286,0,21.3,10.9857142857143,200.142857142857,1010.94285714286,33.6857142857143,269.4,23.3,9,0.194285714285714,37.4,23.8,29.5,44,23.8,33.1,24.3,77.8,0.1,100,4.17,0,31,14,278.7,1011.6,62.4,276.3,23.9,9,0.29,35,21.9,28.5,41.7,21.9,31.6,22.6,71.7,0,0,0,17.6,9,26.6,1009.9,16.8,252.1,21.9,9,0.09,1448.57142857143,43.3840798919851,78.8579178241768,7.91009075147937
2027,37.4714285714286,18.9857142857143,27.5857142857143,39.9857142857143,18.9857142857143,28.6285714285714,18.6,61.7142857142857,0,0,0,0,17.9857142857143,11.6,120.671428571429,1009.78571428571,34.4428571428571,271.871428571429,23.4857142857143,9.28571428571429,0.428571428571429,38,21,28.8,43.2,21,29.9,20.9,68.9,0,0,0,0,22.3,14.8,281.8,1010.5,69.6,279.5,24,10,0.53,36.9,17.1,26.9,38.3,17.1,27.6,17.8,57.6,0,0,0,13.7,10.1,70.9,1009.3,20.8,255.8,22,9,0.33,1440,43.579958680543,80.4450996586771,6.71480794133562
1828,37,22.7142857142857,29.1142857142857,41.3857142857143,22.7142857142857,30.8571428571429,20.4857142857143,63.0714285714286,0,0,0,0,22.0142857142857,12.6,176.014285714286,1010.8,38.4857142857143,244.842857142857,21.1,8.57142857142857,0.664285714285714,38.8,24,30.6,43.2,24,32.2,22.9,70.7,0,0,0,0,29.2,14.8,319.9,1011.9,72,264.2,22.9,9,0.75,34.9,21,28.1,38.3,21,29.3,16.4,51.1,0,0,0,17.6,11.2,76.9,1009.1,17.1,231.8,19.9,8,0.56,1440,43.7707566362439,81.214119769106,6.32759583893448
1357,37.2142857142857,18.7571428571429,27.6285714285714,35.5142857142857,18.7571428571429,27.1142857142857,12.4285714285714,43.3285714285714,0,0,0,0,29.0714285714286,14.9285714285714,88.7285714285714,1011.37142857143,13.4857142857143,261.185714285714,22.5571428571429,9,0.762857142857143,38,20.4,28.5,37.2,20.4,28.6,15.4,48,0,0,0,0,36.4,18.7,96.8,1012.2,26.2,263,22.8,9,0.98,36.4,17.7,26.6,33.8,17.7,25.8,9.9,38.6,0,0,0,18,11.2,80.1,1010.5,7.1,258.1,22.2,9,0,1440,44.2747060926274,80.7743520356188,7.7747372229894
990,37.4285714285714,18.9714285714286,27.6714285714286,36.1,18.9714285714286,27.3428571428571,13.5428571428571,45.5857142857143,0,0,0,0,25.6,12.5142857142857,94.8857142857143,1009.92857142857,48.4714285714286,245.185714285714,21.1428571428571,8.71428571428571,0.142857142857143,39,19.8,28.3,36.9,19.8,28.5,15.6,48.7,0,0,0,0,31.7,15.1,133.8,1010.9,77.1,256.5,22.2,9,0.25,37,18.1,27.1,35.2,18.1,26.5,12.1,42.3,0,0,0,16.9,11.2,71.3,1008.5,13.5,223.8,19.3,8,0.04,1440,44.9012919666791,79.0965842641965,10.7062118927036
664,35.7857142857143,17.5285714285714,25.8857142857143,34.0142857142857,17.5285714285714,25.3428571428571,10.9,42.4857142857143,0,0,0,0,20.0571428571429,12.2142857142857,160.614285714286,1010.84285714286,39.2714285714286,240.057142857143,20.6428571428571,8.71428571428571,0.371428571428571,38,19,27.4,36.7,19,27.1,14,48.2,0,0,0,0,29.5,14.8,359,1011.9,67.7,246.1,21.1,9,0.47,34,15.2,24.3,31.9,15.2,23.8,9.1,39.7,0,0,0,14.8,11.2,44.7,1010.4,9.6,227,19.5,8,0.27,1440,45.2785444322259,77.5654026053169,12.9917168980596
399,38.1428571428571,20.7428571428571,28.4714285714286,37.6285714285714,20.7428571428571,28.4,15.0857142857143,47.6142857142857,0,0,0,0,24.9571428571429,12.9428571428571,265.928571428571,1010.74285714286,33.1285714285714,229.571428571429,19.7714285714286,7.85714285714286,0.607142857142857,39,22.4,29.2,39.2,22.4,29.6,16.7,50,0,0,0,0,35.3,14.8,344.7,1011.4,84.8,237.4,20.5,8,0.71,36,18.8,28,35.4,18.8,27.7,13.7,44.9,0,0,0,20.9,11.2,47,1010,7,191.6,16.6,7,0.5,1440,45.6451302493461,77.1097763755105,14.1804239360371
314,37.7285714285714,20.4285714285714,28.1714285714286,36.2,20.4285714285714,27.6857142857143,12.1285714285714,39.7,0,0,0,0,22.9285714285714,11.0857142857143,51.7428571428571,1011.31428571429,28.2857142857143,231.171428571429,19.9,8,0.848571428571429,38,21,28.8,36.9,21,28.3,13.4,43.7,0,0,0,0,24.5,11.2,59.6,1012,48.9,234,20.2,8,0.96,37,19.1,27.5,35.4,19.1,26.9,10.6,35.7,0,0,0,20.5,10.4,34.9,1009.2,8.4,225.5,19.3,8,0.75,1440,47.5521403731722,75.9569683152016,19.147231900993
289,36.0142857142857,19.4142857142857,27.4714285714286,34.6,19.4142857142857,26.9285714285714,11.6285714285714,39.9428571428571,0,0,0,0,26.4428571428571,12.1857142857143,147.914285714286,1010.24285714286,44.7714285714286,225.614285714286,19.5714285714286,8,0.0928571428571429,37,20.8,28.1,36.2,20.8,27.6,14.2,47.3,0,0,0,0,33.5,14.8,304.7,1010.9,82.6,231.9,20.2,8,0.19,35.4,17.7,26.4,33.6,17.7,25.7,9.5,33.6,0,0,0,19.8,10.9,14.1,1008.9,20.1,209.4,18.1,8,0,1440,47.5782514856319,73.9265843911604,21.2297672318088
194,35.8428571428571,19.7428571428571,27.3,34.1714285714286,19.7428571428571,26.7285714285714,10.2714285714286,36.5142857142857,0,0,0,0,26.8571428571429,12.6142857142857,65.7142857142857,1010.1,60.2428571428571,220.571428571429,19,7.85714285714286,0.321428571428571,38.2,22.1,29.3,37.3,22.1,28.8,12.6,40.9,0,0,0,0,30.6,18.4,100.9,1012.1,82.6,226.9,19.6,8,0.41,33,18.6,25.7,30.7,18.6,25,7.5,32.7,0,0,0,20.9,10.1,16.4,1008.8,26.9,213.6,18.4,7,0.25,1440,46.2207969894313,71.2314733213849,21.2100197690304
171,37.8,20.5142857142857,29.2571428571429,36.0285714285714,20.5142857142857,28.4,9.45714285714286,31.5714285714286,0,0,0,0,27.4714285714286,17.2285714285714,123.557142857143,1009.6,26.1857142857143,234.828571428571,20.3571428571429,8,0.795714285714286,39,21,30.3,37.3,21,29,13.6,41.2,0,0,0,0,34.6,25.9,313.7,1009.9,45,239.1,20.6,8,0.9,37,19.7,28.5,35.3,19.7,27.8,6.9,25.1,0,0,0,22.3,10.4,0.6,1009.3,9.1,231.5,20.1,8,0.69,1440,43.6480697961769,68.3059785087903,18.990777435086
192,35.5,19.4,27.1714285714286,33.0857142857143,19.4,26.2714285714286,5.2,26.2714285714286,0,0,0,0,32.1428571428571,15.1571428571429,63.1,1010.95714285714,39.9714285714286,238.171428571429,20.5571428571429,8.42857142857143,0.324285714285714,38,20.7,28,35.1,20.7,27,8.5,32.1,0,0,0,0,39.2,18.4,79.8,1011.8,77.5,246.4,21.2,9,0.97,33,18,26.3,31.1,18,25.4,1.9,21.7,0,0,0,27.4,13.3,47.4,1009.9,12.2,228.4,19.6,8,0,1440,42.5066657591348,67.040382617411,17.9728784168609
175,36.2857142857143,18.9428571428571,27.7142857142857,33.8428571428571,18.9428571428571,26.7,3.8,22.9142857142857,0,0,0,0,33.0285714285714,18.5571428571429,74.0571428571429,1011.11428571429,42.8285714285714,243.628571428571,21.0285714285714,8.71428571428571,0.268571428571429,38,21,29.4,35.7,21,28.1,5.5,23.7,0,0,0,0,40.3,22.3,84.3,1011.7,80.6,253.2,21.9,9,0.36,35,17.2,26.7,32.5,17.2,25.8,2.1,21.4,0,0,0,27.4,14.8,60.3,1010.3,24.4,227.4,19.7,8,0.17,1440,42.3360899690426,67.2739381467453,17.3982420846669
100,37.9142857142857,18.7714285714286,27.9714285714286,35.2142857142857,18.7714285714286,26.8714285714286,3.82857142857143,22.9571428571429,0,0,0,0,30.5,17.1571428571429,75.0571428571429,1010.18571428571,27.6428571428571,254.442857142857,21.9142857142857,9,0.494285714285714,39,20.3,28.4,36.4,20.3,27.2,5.2,25.3,0,0,0,0,33.1,29.5,82.7,1010.6,61.1,256.6,22,9,0.6,36.4,17.9,27.5,33.8,17.9,26.5,2.4,20.7,0,0,0,27,12.3,67,1009.6,9.2,247.2,21.4,9,0.39,1440,41.7930798766589,67.8344331216331,15.7517067342093
109,37.7285714285714,20.4571428571429,28.7,35.6571428571429,20.4571428571429,27.7714285714286,7.38571428571429,27.9571428571429,0,0,0,0,28.1714285714286,13.0142857142857,135.828571428571,1010.4,46.5571428571429,247.471428571429,21.3571428571429,8.71428571428571,0.741428571428571,39.1,21.6,29.8,37.4,21.6,28.9,8.5,32.2,0,0,0,0,33.8,15.8,347.6,1012,74,255.3,22,9,0.85,34,19,27,32.1,19,26.3,5.3,23.9,0,0,0,21.2,10.1,17.6,1009.3,11.9,230.1,20,8,0.63,1440,42.3409587013601,66.6317665201245,18.0499895233096
109,39.0285714285714,22.2,30.3,37.3428571428571,22.2,29.3,7.64285714285714,25.4714285714286,0,0,0,0,26.5285714285714,13.5571428571429,81.5714285714286,1008.91428571429,25.9857142857143,257.414285714286,22.2,9,0.415714285714286,41,24,31.6,39.5,24,30.4,9.3,28.9,0,0,0,0,29.9,18.4,303,1010.1,61.4,264,22.9,9,0.95,37,20,28.3,35.1,20,27.4,6.7,22.6,0,0,0,23,11.2,0.2,1006.9,0.2,245.3,21,9,0,1440,44.004766740522,67.2500392886123,20.7595248091703
81,38.1285714285714,25.2142857142857,31.5142857142857,36.7571428571429,25.0714285714286,30.4285714285714,9.92857142857143,27.5571428571429,0,0,0,0,28.1142857142857,14.6857142857143,112.828571428571,1009.57142857143,46.2,253.1,21.8142857142857,8.85714285714286,0.215714285714286,40,27,33,38.7,26.8,31.8,13.2,32.5,0,0,0,0,37.1,17.2,317.1,1011.3,66.8,265.6,23,9,0.31,35.7,22.2,30.4,33.7,22.2,29.1,7.8,25.2,0,0,0,22.3,12,5.2,1007.3,25.1,231.2,19.7,8,0.12,1440,44.1540495233102,68.0465947454626,20.2617672324181
70,38.0571428571429,21.9714285714286,30,35.5571428571429,21.9714285714286,28.6285714285714,3.47142857142857,19.5571428571429,0,0,0,0,31.3857142857143,15.9714285714286,61.4714285714286,1009.61428571429,21.1571428571429,282.357142857143,24.4142857142857,9.85714285714286,0.44,40,24,31.7,38.1,24,30.3,7.5,23.6,0,0,0,0,38.2,22.3,78.9,1010.7,32.5,286.6,24.8,10,0.54,35.7,20.5,28.6,33.2,20.5,27.5,1,16.2,0,0,0,25.6,11.2,36.3,1007.5,14.2,276.3,23.9,9,0.34,1440,43.1927667539529,66.7703018566575,19.6153531170855
84,40.0428571428571,25.2714285714286,32.4428571428571,38.1571428571429,25.2,31.2285714285714,8.67142857142857,24.8428571428571,0,0,0,0,30.8571428571429,14.6714285714286,145.885714285714,1007.95714285714,39.6857142857143,279.628571428571,24.1285714285714,9.85714285714286,0.682857142857143,41.4,27.9,33.1,40.1,27.8,32.6,12.8,31.5,0,0,0,0,37.4,19.8,320.2,1009.6,67.6,283.3,24.6,10,0.79,38,22.3,30.5,35.4,22.3,29.1,3.6,17.5,0,0,0,24.5,11.2,6.8,1007.2,22.1,267.3,23.1,9,0.58,1440,44.2021101730038,66.5900795495871,21.8140500461212
96,38.7428571428571,24.2571428571429,31.3857142857143,36.5714285714286,24.2571428571429,29.9857142857143,7.08571428571429,23.1142857142857,0,0,0,0,29.2714285714286,14.3142857142857,88.3142857142857,1008.6,44.0571428571429,290.985714285714,25.1714285714286,10,0.644285714285714,40,26,32.6,38.7,26,31.4,10,25.9,0,0,0,0,36,18.4,354.7,1009.5,81.2,298.3,25.8,10,0.97,36.7,22.8,30.2,34.6,22.8,28.9,4.3,19.7,0,0,0,25.2,10.4,11,1008,24.6,280.8,24.2,10,0,1440,45.5299788089714,66.8769179641598,24.1826056047521
84,39.5,25,32.0142857142857,38.2714285714286,25.0285714285714,31.2428571428571,11.8142857142857,30.9857142857143,0,0,0,0,29.5142857142857,14,292.657142857143,1007.75714285714,27.9142857142857,298.071428571429,25.7,10,0.164285714285714,40.1,27,33,39.7,27.2,32.7,14.4,35,0,0,0,0,37.1,18.4,342.9,1008.5,52.9,300.4,25.8,10,0.25,38,23.2,31.4,37.4,23.2,30.6,9.1,25.3,0,0,0,20.5,10.1,278.7,1007.3,14.4,294.5,25.3,10,0.07,1440,47.7080494568806,68.5578067714518,26.8584338104484
74,41.4571428571429,26.3714285714286,33.7285714285714,41.3428571428571,26.3857142857143,32.9714285714286,11.9285714285714,28.7571428571429,0,0,0,0,32,19.1714285714286,186.514285714286,1008.32857142857,34.5285714285714,302.642857142857,26.1428571428571,10,0.395714285714286,43,29,35,43.8,28,34.3,15,37.4,0,0,0,0,41.8,29.5,321.5,1009.2,53.8,311.1,26.9,10,0.5,40,23.7,32.5,39.1,23.7,32.4,7,19.7,0,0,0,18,14,1.7,1007.3,12.7,294.9,25.5,10,0.3,1431.42857142857,49.9397968725123,71.495028952035,28.3849085073278
81,41.0714285714286,28.2,34.2857142857143,41.4571428571429,28.2714285714286,34.5428571428571,15.4857142857143,34.7428571428571,0.0147142857142857,14.2857142857143,0.595714285714286,0,34.3,16.7285714285714,207.885714285714,1007.58571428571,37.8428571428571,300.242857142857,25.9571428571429,10,0.63,42.1,30,35.2,42.4,31.3,36.2,18.5,41.2,0.103,100,4.17,0,39.6,22.3,290.9,1008.2,55.5,309.3,26.6,10,0.75,40,26.7,33.1,40.5,26.5,33.6,12,27.4,0,0,0,27.4,11.2,19.5,1006.8,15.6,284.8,24.5,10,0.52,1440,50.1757766858496,73.2522108309197,27.099393402326
58,41.9142857142857,26.8857142857143,34,42.5,27.2428571428571,34.4857142857143,16.0571428571429,36.6,0,0,0,0,37.5714285714286,17.1714285714286,289.1,1006.98571428571,27.5142857142857,304.714285714286,26.3714285714286,10,0.872857142857143,43,28.8,34.6,43.9,29.9,35.3,17.3,38.7,0,0,0,0,40.7,20.9,306.4,1008.1,60.6,308.9,26.7,10,0.98,40.1,25.2,33.5,40.9,25.2,33.6,15,34.3,0,0,0,32.8,12.6,283.5,1006,9.9,296.2,25.6,10,0.77,1440,49.8665646201432,73.6924431969421,26.0408378610707
79,41.2714285714286,28.9,34.6714285714286,43.1142857142857,30.0428571428571,35.8,17.4714285714286,37.9857142857143,0,0,0,0,38.0142857142857,19.7428571428571,281.157142857143,1007.62857142857,41.2142857142857,291.871428571429,25.2428571428571,9.85714285714286,0.111428571428571,42,30,35.3,45.5,30.4,36.6,19,43.1,0,0,0,0,45.4,23,303.7,1008.5,63.7,308.1,26.6,10,0.21,40,28,34,42.1,29,35.1,15.6,32,0,0,0,31,14.4,265.3,1006.6,13.9,279.3,24.1,9,0,1440,48.4611403946925,75.1765137951784,21.7455753165664
63,41.8857142857143,28.4,35.1142857142857,42.8857142857143,28.8571428571429,35.1571428571429,15.0714285714286,32,0,0,0,0,39.0857142857143,19.5571428571429,279.828571428571,1007.44285714286,33.3,308.528571428571,26.5857142857143,10,0.342857142857143,43.4,30,35.6,43.7,30.8,36,16.8,34.6,0,0,0,0,44.6,24.1,289.5,1008.4,64.5,311.4,26.8,10,0.45,41.1,25.7,34.5,41.7,25.7,34.4,13.7,28.6,0,0,0,32.4,16.2,268.8,1006.9,19.6,300,26,10,0.25,1440,46.4225443678673,73.7369986982057,19.1078985798238
55,41.6142857142857,29.2428571428571,35.6428571428571,42.8285714285714,29.6,35.8285714285714,15.4428571428571,31.4428571428571,0.00728571428571429,14.2857142857143,0.595714285714286,0,41.8142857142857,20.9857142857143,265.342857142857,1006.35714285714,36.4714285714286,301.442857142857,26.0142857142857,10,0.578571428571429,43,31,36,45.7,30.6,36.3,17.1,35.9,0.051,100,4.17,0,45,27.4,285.3,1007.2,54,306.8,26.5,10,0.68,40.4,28,35,41.1,28.3,35.2,14.2,29.1,0,0,0,38.2,15.8,241.6,1005.7,23.3,285.5,24.7,10,0.48,1440,44.8831202569634,70.7771905850882,18.9891208241082
83,40.4428571428571,29.2428571428571,34.8571428571429,40.4142857142857,28.6571428571429,34.3571428571429,13.8857142857143,29.4571428571429,0,0,0,0,41.8142857142857,20.9428571428571,275.442857142857,1008.45714285714,50.7857142857143,305.1,26.3428571428571,10,0.824285714285714,41.1,29.8,35.3,41.7,29.5,35.1,15.3,32.8,0,0,0,0,48.2,26.3,284.4,1009.6,84.8,311.4,26.8,10,0.92,39.6,28.8,34.5,39.1,28,33.6,12.4,26.6,0,0,0,36,16.2,267.3,1007.4,36.7,293.6,25.4,10,0.75,1440,42.5106151898702,66.9702209393183,18.0503430508002
